id_cliente,tipo_cliente,documento,data_cadastro,cidade,uf,segmento,score_credito,renda_mensal,id_proposta,data_proposta,canal_origem,produto_credito,valor_solicitado,prazo_meses,taxa_mensal_solicitada,status_proposta,motivo_recusa,qtd_contratos,flag_tem_contrato,data_primeira_contratacao,data_ultima_contratacao,valor_liberado_total,taxa_mensal_final_media,prazo_final_meses_medio,status_contratos,canais_originacao,produtos_credito_finais,qtd_parcelas,primeiro_vencimento,ultimo_vencimento,valor_parcelas_total,valor_principal_total,valor_juros_total,status_parcelas,qtd_pagamentos,data_primeiro_pagamento,data_ultimo_pagamento,valor_pago_total,valor_multa_total,valor_juros_mora_total,valor_desconto_total,indice_liberado_sobre_solicitado,indice_credito_sobre_renda,dias_proposta_ate_contratacao,valor_mora_total
10327.0,PF,89921722332,2024-01-14,Porto Alegre,RS,MEI,362.0,2411.53,200066,2025-05-21,WhatsApp,Antecipação,29121.94,12,0.028800,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10177.0,PF,4797480162,2025-06-03,Salvador,BA,PME,540.0,6368.24,200067,2025-03-24,Televendas,Parcelado,28003.52,9,0.042600,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10347.0,PF,48251353465,2024-03-04,Goiânia,GO,Mass Market,405.0,1189.91,200068,2025-06-04,App,Parcelado,22377.28,24,0.076000,APROVADA,,1,1,2025-06-07,2025-06-07,10585.04,0.0330000000,12.0,ATIVO,App,Parcelado,12,2025-07-07,2026-06-02,10501.99,8997.24,1587.72,ABERTA | ATRASADA | PAGA,11,2025-07-07,2026-05-23,8692.34,17.80,3.37,18.84,0.4730,8.8957,3.0,21.17
10317.0,PF,79327104054,2025-09-23,São Paulo,SP,Premium,489.0,6656.63,200069,2025-01-03,App,Parcelado,8742.77,3,0.090400,APROVADA,,1,1,2025-01-15,2025-01-15,18240.92,0.0164000000,6.0,ATIVO,App,Parcelado,6,2025-02-14,2025-07-14,18489.49,15504.78,2736.12,ABERTA | ATRASADA | PAGA,4,2025-02-14,2025-07-16,12358.91,106.88,52.34,0.00,2.0864,2.7403,12.0,159.22
10083.0,PF,27484677378,2025-12-02,Belo Horizonte,MG,PME,578.0,6673.50,200070,2025-07-01,Loja Parceira,Parcelado,4383.78,18,0.028100,RECUSADA,Fraude,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10317.0,PF,79327104054,2025-09-23,São Paulo,SP,Premium,489.0,6656.63,200071,2025-09-24,App,Antecipação,25713.75,6,0.078000,APROVADA,,1,1,2025-10-05,2025-10-05,10562.28,0.0334000000,12.0,ATIVO,App,Antecipação,12,2025-11-04,2026-09-30,10563.49,8977.92,1584.36,ABERTA | PAGA,8,2025-11-06,2026-09-20,6054.15,0.00,0.00,4.27,0.4108,1.5867,11.0,0.00
10110.0,PF,78390847007,2024-06-14,Belo Horizonte,MG,Emergente,714.0,800.00,200072,2025-09-17,Loja Parceira,Capital de Giro,5376.42,9,0.072800,RECUSADA,Score baixo,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10250.0,PF,1051238282,2025-07-07,São Paulo,SP,Emergente,561.0,4791.30,200073,2025-04-09,Indicação,Parcelado,25700.69,12,0.069000,APROVADA,,1,1,2025-04-09,2025-04-09,15143.77,0.0365000000,18.0,ATIVO,Indicação,Parcelado,9,2025-05-09,2026-01-04,14917.00,12872.16,2271.60,ABERTA | PAGA,8,2025-06-08,2026-01-06,11569.94,0.00,0.00,0.00,0.5892,3.1607,0.0,0.00
10382.0,PF,85158799684,2025-10-11,Curitiba,PR,Premium,783.0,10077.77,200074,2025-12-04,Indicação,Parcelado,14977.57,24,0.087500,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10006.0,PF,34192832764,2025-04-27,Rio de Janeiro,RJ,Premium,460.0,6717.46,200075,2025-07-29,Indicação,Parcelado,12493.43,6,0.102900,APROVADA,,1,1,2025-08-07,2025-08-07,29370.30,0.0889000000,9.0,ATIVO,Indicação,Parcelado,9,2025-09-06,2026-05-04,29914.51,24964.74,4405.50,ABERTA | ATRASADA | PAGA,4,2025-11-05,2026-04-04,13212.53,91.90,19.34,0.00,2.3509,4.3722,9.0,111.24
10458.0,PF,83174564240,2025-01-05,Salvador,BA,Mass Market,444.0,1239.82,200076,2025-01-13,WhatsApp,Parcelado,27144.13,6,0.048900,APROVADA,,1,1,2025-01-20,2025-01-20,24188.68,0.0591000000,12.0,CANCELADO,WhatsApp,Parcelado,12,2025-02-19,2026-01-15,24080.93,20560.32,3628.32,ABERTA | ATRASADA,5,2025-03-23,2025-12-16,9982.85,77.56,110.63,0.00,0.8911,19.5098,7.0,188.19
10083.0,PF,27484677378,2025-12-02,Belo Horizonte,MG,PME,578.0,6673.50,200077,2025-01-14,App,Parcelado,18313.60,9,0.108300,APROVADA,,1,1,2025-01-23,2025-01-23,29275.79,0.0823000000,12.0,ATIVO,App,Parcelado,12,2025-02-22,2026-01-18,29459.38,24884.40,4391.40,ABERTA | ATRASADA | PAGA,11,2025-02-24,2026-01-28,21822.46,176.61,112.95,0.00,1.5986,4.3869,9.0,289.56
10207.0,PF,28682300478,2025-07-12,Porto Alegre,RS,PME,417.0,3381.84,200078,2025-06-25,App,Parcelado,17510.11,6,0.031900,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10387.0,PF,47212281606,2025-07-07,Goiânia,GO,MEI,679.0,1504.21,200079,2025-05-15,Loja Parceira,Parcelado,16983.60,6,0.033200,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10389.0,PJ,90947985158328,2024-06-02,Goiânia,GO,PME,672.0,38131.37,200080,2025-07-31,Televendas,Capital de Giro,11449.50,12,0.043000,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10313.0,PJ,26442209690295,2024-01-26,Salvador,BA,Mass Market,367.0,6482.16,200081,2025-12-17,App,Parcelado,23676.47,3,0.027600,APROVADA,,1,1,2025-12-27,2025-12-27,13740.53,0.1022000000,18.0,CANCELADO,App,Parcelado,9,2026-01-26,2026-09-23,13843.34,11679.48,2061.09,ABERTA | ATRASADA,3,2026-03-07,2026-05-01,3106.64,33.83,22.69,0.00,0.5803,2.1197,10.0,56.52
10021.0,PF,73178108013,2024-05-25,São Paulo,SP,MEI,609.0,5946.14,200082,2025-01-30,App,Capital de Giro,7957.55,3,0.039200,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10409.0,PF,28272299275,2025-10-13,Recife,PE,Premium,517.0,10179.78,200083,2025-09-23,App,Capital de Giro,28197.40,18,0.026200,APROVADA,,1,1,2025-10-05,2025-10-05,8416.02,0.0312000000,18.0,LIQUIDADO,App,Capital de Giro,9,2025-11-04,2026-07-02,8468.87,7153.65,1262.43,ABERTA | ATRASADA | PAGA,7,2025-12-24,2026-07-07,6480.70,5.20,15.24,0.00,0.2985,0.8267,12.0,20.44
10382.0,PF,85158799684,2025-10-11,Curitiba,PR,Premium,783.0,10077.77,200084,2025-07-11,Loja Parceira,Capital de Giro,26872.56,9,0.101300,APROVADA,,1,1,2025-07-21,2025-07-21,29074.84,0.0208000000,12.0,ATIVO,Loja Parceira,Capital de Giro,11,2025-08-20,2026-07-16,26541.62,22654.17,3997.84,ABERTA | PAGA,6,2025-09-24,2026-07-21,11916.68,0.00,0.00,0.00,1.0820,2.8850,10.0,0.00
10002.0,PF,94026542351,2024-07-17,Fortaleza,CE,Premium,365.0,4090.51,200085,2025-11-09,Televendas,Capital de Giro,10455.67,6,0.029600,APROVADA,,1,1,2025-11-19,2025-11-19,5324.60,0.0231000000,12.0,ATIVO,Televendas,Capital de Giro,12,2025-12-19,2026-11-14,5397.52,4525.92,798.72,ABERTA | ATRASADA | PAGA,6,2025-12-19,2026-11-16,2714.12,3.68,3.45,0.00,0.5093,1.3017,10.0,7.13
10126.0,PJ,52975161369681,2024-11-08,Rio de Janeiro,RJ,Emergente,693.0,18194.79,200086,2025-10-01,WhatsApp,Parcelado,22019.18,6,0.093500,RECUSADA,Fraude,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10296.0,PJ,61853747411249,2025-05-18,Florianópolis,SC,Mass Market,370.0,6175.94,200087,2025-04-12,App,Antecipação,17410.08,12,0.020000,APROVADA,,1,1,2025-04-18,2025-04-18,23918.38,0.0514000000,18.0,ATIVO,App,Antecipação,9,2025-05-18,2026-01-13,26608.14,22589.60,3986.40,ABERTA | ATRASADA | PAGA,10,2025-06-19,2026-01-13,21142.61,18.85,36.41,0.00,1.3738,3.8728,6.0,55.26
10187.0,PF,27858549733,2025-03-22,Curitiba,PR,Premium,850.0,9628.57,200088,2025-07-08,Indicação,Capital de Giro,10460.65,9,0.114600,APROVADA,,1,1,2025-07-18,2025-07-18,8626.01,0.1016000000,6.0,LIQUIDADO,Indicação,Capital de Giro,6,2025-08-17,2026-01-14,8824.21,7332.12,1293.90,ABERTA | PAGA,5,2025-09-16,2026-01-15,7157.51,0.00,0.00,0.00,0.8246,0.8959,10.0,0.00
10361.0,PF,56420873753,2024-04-22,Rio de Janeiro,RJ,Mass Market,379.0,1977.22,200089,2025-07-10,WhatsApp,Parcelado,29661.39,12,0.089700,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10013.0,PF,57015430391,2024-10-09,Goiânia,GO,Emergente,441.0,1174.08,200090,2025-08-11,App,Antecipação,1244.50,6,0.015700,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10458.0,PF,83174564240,2025-01-05,Salvador,BA,Mass Market,444.0,1239.82,200091,2025-03-31,App,Capital de Giro,7953.06,12,0.095200,APROVADA,,1,1,2025-04-07,2025-04-07,14293.87,0.0132000000,24.0,ATIVO,App,Capital de Giro,12,2025-05-07,2026-04-02,14195.23,12149.76,2144.04,ABERTA | ATRASADA | PAGA,7,2025-07-08,2026-04-04,8107.88,39.89,51.45,0.00,1.7973,11.5290,7.0,91.34
10465.0,PF,7356475705,2024-12-02,Belo Horizonte,MG,Mass Market,451.0,1488.36,200092,2025-08-18,App,Parcelado,15842.18,9,0.069000,APROVADA,,1,1,2025-08-20,2025-08-20,4445.94,0.0845000000,12.0,ATIVO,App,Parcelado,12,2025-09-19,2026-08-15,4505.21,3779.04,666.84,ABERTA | PAGA,8,2025-10-29,2026-09-19,2255.06,0.00,0.00,2.97,0.2806,2.9871,2.0,0.00
10011.0,PJ,80184514627048,2024-08-01,Fortaleza,CE,PME,636.0,69901.42,200093,2025-08-30,App,Parcelado,15897.61,12,0.096800,APROVADA,,1,1,2025-09-09,2025-09-09,29096.16,0.0630000000,6.0,LIQUIDADO,App,Parcelado,6,2025-10-09,2026-03-08,29281.26,24731.76,4364.40,ATRASADA | PAGA,7,2025-10-10,2026-03-13,28932.13,186.12,82.25,0.00,1.8302,0.4162,10.0,268.37
10086.0,PF,55886753396,2025-08-22,Rio de Janeiro,RJ,Emergente,451.0,2909.38,200094,2025-09-01,Indicação,Parcelado,17873.53,18,0.069900,APROVADA,,1,1,2025-09-06,2025-09-06,5463.68,0.0745000000,6.0,ATIVO,Indicação,Parcelado,6,2025-10-06,2026-03-05,5444.32,4644.12,819.54,ABERTA | PAGA,4,2025-10-16,2026-02-05,3601.77,0.00,0.00,11.85,0.3057,1.8780,5.0,0.00
10011.0,PJ,80184514627048,2024-08-01,Fortaleza,CE,PME,636.0,69901.42,200095,2025-09-07,Loja Parceira,Antecipação,22674.45,12,0.082300,RECUSADA,Score baixo,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10396.0,PJ,93466766506180,2024-04-24,Salvador,BA,Premium,319.0,13159.23,200096,2025-07-16,Televendas,Capital de Giro,18892.60,9,0.097600,APROVADA,,1,1,2025-07-21,2025-07-21,11172.22,0.0622000000,24.0,ATIVO,Televendas,Capital de Giro,12,2025-08-20,2026-07-16,11207.04,9496.44,1675.80,ABERTA | ATRASADA | PAGA,8,2025-09-19,2026-07-26,6393.51,14.16,9.57,4.81,0.5914,0.8490,5.0,23.73
10024.0,PF,98050097882,2025-06-04,Florianópolis,SC,Mass Market,546.0,800.00,200097,2025-07-30,App,Consignado,18208.30,6,0.057500,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10300.0,PF,94101372151,2025-02-05,Goiânia,GO,Emergente,481.0,938.60,200098,2025-08-12,App,Capital de Giro,2078.68,9,0.015300,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10242.0,PJ,75265479356465,2025-12-06,Rio de Janeiro,RJ,Mass Market,321.0,5023.60,200099,2025-11-25,Loja Parceira,Parcelado,11607.64,6,0.104200,APROVADA,,1,1,2025-12-06,2025-12-06,7970.96,0.0789000000,6.0,ATIVO,Loja Parceira,Parcelado,6,2026-01-05,2026-06-04,7826.69,6775.32,1195.62,ABERTA | PAGA,4,2026-02-14,2026-05-05,5068.35,0.00,0.00,0.00,0.6867,1.5867,11.0,0.00
10121.0,PJ,79764381561497,2024-11-16,Fortaleza,CE,Premium,426.0,13143.21,200100,2025-07-14,App,Parcelado,7345.64,6,0.055000,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10146.0,PF,77901043289,2024-10-09,Porto Alegre,RS,MEI,560.0,5051.11,200101,2025-01-04,Loja Parceira,Capital de Giro,8328.42,18,0.067100,APROVADA,,1,1,2025-01-08,2025-01-08,4047.40,0.0265000000,9.0,CANCELADO,Loja Parceira,Capital de Giro,9,2025-02-07,2025-10-05,4051.32,3440.25,607.14,ABERTA | ATRASADA,3,2025-03-11,2025-11-09,1311.37,1.86,6.98,0.00,0.4860,0.8013,4.0,8.84
10054.0,PF,64641708053,2025-02-22,Rio de Janeiro,RJ,Mass Market,537.0,3851.11,200102,2025-06-15,Indicação,Capital de Giro,16852.96,9,0.015800,APROVADA,,1,1,2025-06-26,2025-06-26,24093.00,0.0810000000,24.0,ATIVO,Indicação,Capital de Giro,12,2025-07-26,2026-06-21,24227.69,20479.08,3613.92,ABERTA | PAGA,10,2025-08-25,2026-05-27,17639.93,0.00,0.00,0.00,1.4296,6.2561,11.0,0.00
10237.0,PF,1581995604,2024-07-26,Rio de Janeiro,RJ,Emergente,464.0,1141.14,200103,2025-11-26,Loja Parceira,Consignado,6385.41,12,0.066700,APROVADA,,1,1,2025-12-07,2025-12-07,8714.73,0.0265000000,3.0,ATIVO,Loja Parceira,Consignado,3,2026-01-06,2026-03-07,8635.33,7407.51,1307.22,ABERTA | ATRASADA | PAGA,3,2026-01-06,2026-04-11,8550.43,36.09,15.49,0.00,1.3648,7.6369,11.0,51.58
10355.0,PF,78985625753,2024-01-28,Curitiba,PR,Premium,698.0,14323.01,200104,2025-07-28,Loja Parceira,Parcelado,9171.50,12,0.118600,APROVADA,,1,1,2025-08-03,2025-08-03,14629.63,0.0643000000,18.0,ATIVO,Loja Parceira,Parcelado,9,2025-09-02,2026-04-30,14661.33,12435.21,2194.47,ABERTA | PAGA,6,2025-09-12,2026-06-04,7933.56,0.00,0.00,10.44,1.5951,1.0214,6.0,0.00
10172.0,PF,27677359255,2025-10-15,Rio de Janeiro,RJ,Emergente,591.0,1533.57,200105,2025-05-01,App,Parcelado,7494.00,12,0.044200,APROVADA,,1,1,2025-05-01,2025-05-01,29991.38,0.0244000000,9.0,LIQUIDADO,App,Parcelado,9,2025-05-31,2026-01-26,29802.55,25492.68,4498.74,ABERTA | ATRASADA | PAGA,5,2025-06-10,2026-01-26,16116.93,118.50,56.86,0.00,4.0021,19.5566,0.0,175.36
10391.0,PF,43987801573,2024-07-28,Porto Alegre,RS,MEI,418.0,3191.70,200106,2025-05-09,App,Capital de Giro,28480.84,3,0.056500,APROVADA,,1,1,2025-05-13,2025-05-13,755.74,0.0811000000,18.0,LIQUIDADO,App,Capital de Giro,9,2025-06-12,2026-02-07,749.33,642.42,113.40,ABERTA | ATRASADA | PAGA,7,2025-08-12,2026-02-09,484.07,2.25,1.12,0.50,0.0265,0.2368,4.0,3.37
10220.0,PF,56093204899,2025-10-05,Fortaleza,CE,MEI,656.0,6885.57,200107,2025-12-22,App,Capital de Giro,28367.64,18,0.087200,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10118.0,PJ,94024455022961,2024-05-29,Recife,PE,MEI,386.0,5418.39,200108,2025-04-18,Loja Parceira,Capital de Giro,18493.28,6,0.100600,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10308.0,PJ,59059929378427,2024-05-21,Salvador,BA,Premium,689.0,54515.33,200109,2025-03-02,App,Antecipação,27773.41,18,0.058800,RECUSADA,Score baixo,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10182.0,PJ,59526949588879,2025-04-07,Goiânia,GO,PME,639.0,42963.39,200110,2025-09-10,App,Parcelado,23681.47,18,0.047500,APROVADA,,1,1,2025-09-22,2025-09-22,13691.23,0.0811000000,6.0,ATIVO,App,Parcelado,6,2025-10-22,2026-03-21,13760.12,11637.54,2053.68,ABERTA | PAGA,3,2025-11-11,2026-03-26,6927.55,0.00,0.00,0.00,0.5781,0.3187,12.0,0.00
10287.0,PF,63536541951,2025-06-22,Rio de Janeiro,RJ,Emergente,318.0,1139.05,200111,2025-08-06,Loja Parceira,Capital de Giro,17903.46,18,0.113500,RECUSADA,Fraude,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10306.0,PF,7859321334,2025-12-01,Recife,PE,PME,597.0,4498.04,200112,2025-04-21,App,Capital de Giro,689.84,12,0.086100,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10299.0,PF,21003236519,2024-08-07,Rio de Janeiro,RJ,PME,525.0,10509.20,200113,2025-10-13,App,Antecipação,23289.23,3,0.027500,RECUSADA,Score baixo,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10081.0,PF,34824771093,2024-08-20,Belo Horizonte,MG,Emergente,575.0,1716.96,200114,2025-04-05,App,Antecipação,21223.41,9,0.022200,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10453.0,PJ,22023413261117,2024-12-15,Porto Alegre,RS,MEI,501.0,10101.69,200115,2025-08-18,Indicação,Parcelado,18649.98,12,0.065800,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10401.0,PJ,39431290878141,2025-01-31,Curitiba,PR,Mass Market,550.0,14853.20,200116,2025-07-30,WhatsApp,Parcelado,22932.52,9,0.038100,APROVADA,,1,1,2025-08-07,2025-08-07,1286.96,0.0644000000,12.0,ATIVO,WhatsApp,Parcelado,12,2025-09-06,2026-08-02,1288.68,1093.92,193.08,ABERTA | ATRASADA | PAGA,13,2025-10-26,2026-09-06,950.65,2.15,0.25,1.37,0.0561,0.0866,8.0,2.40
10210.0,PF,90306738302,2024-12-30,São Paulo,SP,Emergente,686.0,4606.41,200117,2025-07-28,Loja Parceira,Consignado,15631.20,24,0.041700,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10149.0,PF,46095396218,2024-05-18,Goiânia,GO,MEI,538.0,4646.76,200118,2025-08-27,App,Parcelado,21270.46,9,0.107200,APROVADA,,1,1,2025-09-08,2025-09-08,11016.06,0.0955000000,12.0,LIQUIDADO,App,Parcelado,12,2025-10-08,2026-09-03,10940.23,9363.60,1652.40,ABERTA | ATRASADA | PAGA,7,2025-10-13,2026-07-05,6283.23,8.85,12.31,9.72,0.5179,2.3707,12.0,21.16
10036.0,PF,43303654145,2024-07-20,Porto Alegre,RS,Emergente,456.0,4377.57,200119,2025-04-17,Indicação,Consignado,28087.58,9,0.024400,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10351.0,PJ,52500743292712,2024-08-08,Porto Alegre,RS,Mass Market,384.0,6895.12,200120,2025-09-26,WhatsApp,Parcelado,11586.25,9,0.090100,APROVADA,,1,1,2025-09-30,2025-09-30,26223.56,0.0128000000,24.0,ATIVO,WhatsApp,Parcelado,12,2025-10-30,2026-09-25,26387.16,22290.00,3933.48,ABERTA | ATRASADA | PAGA,10,2026-01-03,2026-08-27,17472.23,93.24,59.37,42.69,2.2633,3.8032,4.0,152.61
10311.0,PF,18515691545,2024-12-15,Porto Alegre,RS,MEI,455.0,2959.87,200121,2025-01-10,App,Capital de Giro,21389.59,9,0.043500,APROVADA,,1,1,2025-01-20,2025-01-20,29439.10,0.0489000000,6.0,ATIVO,App,Capital de Giro,6,2025-02-19,2025-07-19,29461.21,25023.24,4415.88,ABERTA | ATRASADA | PAGA,5,2025-02-19,2025-07-24,18865.75,88.62,43.72,0.00,1.3763,9.9461,10.0,132.34
10360.0,PF,14117393483,2025-10-22,Belo Horizonte,MG,Emergente,455.0,1128.59,200122,2025-06-26,Televendas,Antecipação,14532.79,12,0.094800,APROVADA,,1,1,2025-06-27,2025-06-27,9098.78,0.0216000000,6.0,LIQUIDADO,Televendas,Antecipação,6,2025-07-27,2025-12-24,9244.68,7733.94,1364.82,ABERTA | PAGA | paga,5,2025-07-29,2025-12-14,6082.32,0.00,0.00,0.00,0.6261,8.0621,1.0,0.00
10058.0,PF,91905865185,2024-11-23,Recife,PE,Emergente,332.0,902.80,200123,2025-02-16,App,Consignado,20394.79,18,0.090900,RECUSADA,Fraude,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10130.0,PF,17744905814,2025-06-09,Belo Horizonte,MG,Mass Market,667.0,3531.69,200124,2025-01-28,Loja Parceira,Parcelado,23005.35,12,0.015800,APROVADA,,1,1,2025-02-01,2025-02-01,14375.96,0.1018000000,18.0,ATIVO,Loja Parceira,Parcelado,9,2025-03-03,2025-10-29,14315.31,12219.57,2156.40,ABERTA | ATRASADA | PAGA,8,2025-03-04,2025-10-30,9462.57,38.53,4.37,24.18,0.6249,4.0706,4.0,42.90
10411.0,PJ,56770051844989,2024-02-07,Fortaleza,CE,MEI,445.0,4832.81,200125,2025-10-13,Loja Parceira,Capital de Giro,1840.85,18,0.068500,APROVADA,,1,1,2025-10-14,2025-10-14,24405.75,0.0647000000,6.0,ATIVO,Loja Parceira,Capital de Giro,6,2025-11-13,2026-04-12,24598.16,20744.88,3660.84,ABERTA | PAGA,3,2025-11-15,2026-03-13,11846.71,0.00,0.00,0.00,13.2579,5.0500,1.0,0.00
10201.0,PF,91878519108,2025-12-02,Florianópolis,SC,MEI,620.0,7164.43,200126,2025-04-02,App,Parcelado,19574.71,24,0.029600,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10242.0,PJ,75265479356465,2025-12-06,Rio de Janeiro,RJ,Mass Market,321.0,5023.60,200127,2025-08-13,Indicação,Parcelado,7188.86,18,0.106000,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10034.0,PJ,53315869232260,2025-12-28,Florianópolis,SC,PME,606.0,35646.41,200128,2025-04-11,WhatsApp,Capital de Giro,20265.96,3,0.106500,APROVADA,,1,1,2025-04-13,2025-04-13,1524.83,0.1033000000,3.0,ATIVO,WhatsApp,Capital de Giro,3,2025-05-13,2025-07-12,1550.24,1296.12,228.72,ABERTA | PAGA,2,2025-05-15,2025-06-12,1011.13,0.00,0.00,0.00,0.0752,0.0428,2.0,0.00
10444.0,PJ,59428434795527,2024-09-22,Florianópolis,SC,Premium,479.0,12157.55,200129,2025-04-04,Loja Parceira,Capital de Giro,14315.74,18,0.058900,APROVADA,,1,1,2025-04-10,2025-04-10,23912.16,0.0469000000,24.0,LIQUIDADO,Loja Parceira,Capital de Giro,12,2025-05-10,2026-04-05,23854.45,20325.36,3586.80,ABERTA | PAGA,13,2025-05-10,2026-04-15,19538.76,0.00,0.00,49.91,1.6703,1.9669,6.0,0.00
10092.0,PJ,38692221969379,2024-01-20,Recife,PE,Emergente,401.0,4614.35,200130,2025-09-27,App,Consignado,23319.81,6,0.061700,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10437.0,PJ,63356588043416,2025-04-15,Florianópolis,SC,Premium,677.0,75891.16,200131,2025-08-08,App,Parcelado,4140.32,6,0.046800,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10446.0,PJ,43866322702672,2025-10-31,Salvador,BA,Premium,453.0,15415.88,200132,2025-11-28,App,Parcelado,18976.51,12,0.090200,APROVADA,,1,1,2025-12-05,2025-12-05,12252.81,0.0352000000,6.0,ATIVO,App,Parcelado,6,2026-01-04,2026-06-03,12250.88,10414.86,1837.92,ABERTA | ATRASADA | PAGA,6,2026-01-05,2026-07-08,10104.38,19.44,22.05,27.75,0.6457,0.7948,7.0,41.49
10206.0,PF,65676618251,2024-01-03,Recife,PE,Mass Market,348.0,6555.35,200133,2025-09-26,WhatsApp,Parcelado,8714.89,9,0.052700,RECUSADA,Fraude,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10352.0,PF,96666760083,2025-01-18,Porto Alegre,RS,PME,402.0,3881.37,200134,2025-08-28,App,Parcelado,25662.97,3,0.043100,APROVADA,,1,1,2025-09-06,2025-09-06,19698.68,0.0635000000,18.0,LIQUIDADO,App,Parcelado,9,2025-10-06,2026-06-03,19848.07,16743.87,2954.79,ABERTA | ATRASADA | PAGA,8,2025-10-06,2026-07-08,15132.17,34.48,19.49,33.94,0.7676,5.0752,9.0,53.97
